State.Abb	State	Year	Geography	pop_mi	r_gdp	pc_rgdp	m_gdp	coal	petro	gas	resid	comm	indust	electric	transport	pc_CO2	PVG	Party	cdays	hdays	m_cdd	m_hdd	senate	house	lcv	m_lcv	price	m_price	expend	m_expend	LandArea	pdensity	mp_density	coal_con	petro_con	gas_con	energy_con	pc_energy	pc_coal	pc_petro	pc_gas	pc_comm	pc_res	pc_ind	pc_elec	pc_trans	pc_coal_con	pc_petro_con	pc_gas_con	in_class	HDD	CDD	HL_Price	HL_Expend	HL_LCV	HL_density
CT	Connecticut	2013	Coastal	3.596	236051	65642	50390.74	0.7	21.3	12.7	7.3	3.6	2.1	6.8	15	9.6	17.54601275	Dem	644	5933	1101.04	5465.1	100	96	196	97.32	27.79	22.1752	4263.6	4867.92941176471	4842	742.668318876497	198.298906636473	7679	307661	240102	555442	154	0.194660734149054	5.92324805339266	3.53170189098999	1.00111234705228	2.03003337041157	0.583982202447163	1.89098998887653	4.17130144605117	2.13542825361513	85.5564516129032	66.7691879866518	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2014	Coastal	3.596	235781	65567	51197.88	0.9	21.3	12.8	7.5	3.8	2	6.7	15	9.7	17.54601275	Dem	528	6208	1065.9	5530.84	80	96	176	83.44	27.96	22.1126	4335.8	4916.12352941177	4842	742.668318876497	199.228308844972	9097	308514	242227	559838	155	0.25027808676307	5.92324805339266	3.559510567297	1.0567296996663	2.08565072302558	0.556173526140156	1.86318131256952	4.17130144605117	2.5297552836485	85.793659621802	67.3601223581757	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2015	Coastal	3.589	242707	67625	51973.52	0.6	22	13.7	7.7	4.3	1.8	7.4	15.1	10.1	17.54601275	Dem	712	5944	1230.52	4984.78	100	96	196	80.78	23.3	17.9764	3657.7	3909.30784313726	4842	741.22263527468	200.03863987351	6536	313997	260925	581458	162	0.167177486765116	6.12984118138757	3.81721928113681	1.19810532181666	2.14544441348565	0.501532460295347	2.06185567010309	4.20730008358874	1.82112008916133	87.4887155196433	72.7013095569797	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2016	Coastal	3.58	243287	67957	52066.38	0.2	20.5	13.4	6.3	3.9	1.7	7	15.2	9.5	17.54601275	Dem	796	5367	1306.5	4767.44	100	99	199	88.86	21.89	16.5642	3282	3538.97647058824	4842	739.3638992152	200.850580112926	2340	296001	254652	552993	154	0.0558659217877095	5.72625698324022	3.74301675977654	1.08938547486034	1.75977653631285	0.474860335195531	1.95530726256983	4.24581005586592	0.653631284916201	82.681843575419	71.131843575419	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2017	Coastal	3.575	247359	69191	52622.04	0.2	20.6	13	6.5	3.9	1.7	6.3	15.4	9.5	14.28309503	Dem	592	5441	1163.24	4809.84	98	94	192	85.98	23.18	17.916	3513.6	3850.19411764706	4842	738.331268071045	201.603926895139	2507	299249	246532	548288	153	0.0559440559440559	5.76223776223776	3.63636363636364	1.09090909090909	1.81818181818182	0.475524475524475	1.76223776223776	4.30769230769231	0.701258741258741	83.706013986014	68.96	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2018	Coastal	3.575	249998	69929	53597.7	0.4	21.9	15.1	7.5	4.3	1.7	8	15.8	10.5	14.28309503	Dem	822	5744	1338.6	5272.34	100	93	193	89.9	24.87	19.3318	3974.6	4291.2137254902	4842	738.331268071045	202.279628777154	4023	316551	285991	606565	169	0.111888111888112	6.12587412587412	4.22377622377622	1.2027972027972	2.0979020979021	0.475524475524475	2.23776223776224	4.41958041958042	1.12531468531469	88.5457342657343	79.9974825174825	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2019	Coastal	3.566	251495	70525	54325.96	0.1	21.1	15.5	7.3	4.2	1.7	7.9	15.5	10.3	14.28309503	Dem	665	5940	1250.52	5348.12	100	96	196	103.16	24.32	18.6638	3806.3	4110.93529411765	4842	736.472532011565	202.756197312216	867	304773	293149	598789	167	0.0280426247896803	5.91699383062255	4.34660684240045	1.17779024116657	2.04711160964666	0.476724621424565	2.21536735838475	4.34660684240045	0.243129556926528	85.4663488502524	82.2066741446999	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2020	Coastal	3.6	235889	65524	51890.3	0	18.1	15.7	6.6	3.8	1.7	8.7	13	9.4	14.28309503	Dem	772	5350	1248.86	4890.32	88	100	188	98.78	23.11	17.0628	3207.1	3386.77647058824	4842	743.494423791822	206.454118937395	67	262428	297582	560077	155	0	5.02777777777778	4.36111111111111	1.05555555555556	1.83333333333333	0.472222222222222	2.41666666666667	3.61111111111111	0.0186111111111111	72.8966666666667	82.6616666666667	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
CT	Connecticut	2021	Coastal	3.623	246556	68052	54651.36	0.3	20.1	16.2	7.2	4.3	1.6	9.2	14.3	10.1	20.1	Dem	705	5412	1255.84	4869.6	100	100	200	112.52	25.85	20.574	3789.3	4351.23529411765	4842	748.244527054936	206.761006367797	2880	287268	306843	596991	164	0.0828043058239028	5.54788849020149	4.47143251449075	1.18686171680927	1.98730333977367	0.441622964394148	2.53933204526635	3.9470052442727	0.794921335909467	79.2900910847364	84.6930720397461	Rich	High_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	1997	Coastal	0.751	45980	61225	41476.18	4.6	9.7	2.5	1.1	0.7	4.6	5.7	4.7	22.4	17.24731327	Dem	846	4719	990.12	5472.02	86	81	167	88.7	9.75	9.0624	2203.4	2183.80196078431	1949	385.325808106721	178.166945607596	48586	131417	48140	228143	303	6.12516644474035	12.9161118508655	3.3288948069241	0.932090545938748	1.4647137150466	6.12516644474035	7.58988015978695	6.25832223701731	64.6950732356858	174.989347536618	64.1011984021305	Rich	Low_hdays	Low_cdays	High_P	High_Exp	High_LCV	High_Density
DE	Delaware	1998	Coastal	0.763	50434	66099	42624.14	4.4	9.6	2.2	1.1	0.6	4.3	5.5	4.7	21.2	17.24731327	Dem	1107	3965	1221.34	4833.28	70	76	146	87.46	9.32	8.459	2051.9	2011.34705882353	1949	391.482811698307	179.746327352354	45817	132144	42322	220283	288	5.76671035386632	12.5819134993447	2.88335517693316	0.786369593709043	1.44167758846658	5.63564875491481	7.2083879423329	6.15989515072084	60.0484927916121	173.19003931848	55.4678899082569	Rich	Low_hdays	Low_cdays	High_P	High_Exp	High_LCV	High_Density
DE	Delaware	1999	Coastal	0.775	54237	69983	43908.46	3.4	10	3	1.1	0.6	4.7	5.1	4.9	21.16	17.24731327	Dem	1154	4385	1121.18	5000.2	67	75	142	84.12	9.51	8.7824	2187.5	2123.92941176471	1949	397.639815289892	181.395990598757	35915	136124	58089	230128	296	4.38709677419355	12.9032258064516	3.87096774193548	0.774193548387097	1.41935483870968	6.06451612903226	6.58064516129032	6.32258064516129	46.341935483871	175.643870967742	74.9535483870968	Rich	Low_hdays	High_cdays	High_P	High_Exp	High_LCV	High_Density
DE	Delaware	2000	Coastal	0.786	56550	71946	45035.54	4.8	9.3	2.6	1.2	0.6	4.4	5.3	5.1	21.22	17.24731327	Dem	869	4741	1096.48	5322.76	75	73	148	86.06	10.41	10.5014	2457	2574.42156862745	1949	403.283735248846	183.093000477138	50147	130824	50175	231146	294	6.10687022900763	11.8320610687023	3.30788804071247	0.763358778625954	1.52671755725191	5.59796437659033	6.74300254452926	6.48854961832061	63.8002544529262	166.442748091603	63.8358778625954	Rich	Low_hdays	Low_cdays	Low_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2001	Coastal	0.796	58373	73332	45094.12	3.6	9.7	2.7	1.2	0.7	4.3	5.2	4.7	20.1	13.48012957	Dem	1001	4356	1116.62	5075.8	81	79	160	90.08	11.24	10.9236	2461.5	2580.99607843137	1949	408.414571575167	184.57483362918	38335	138478	51817	228630	287	4.52261306532663	12.1859296482412	3.39195979899498	0.879396984924623	1.50753768844221	5.40201005025126	6.53266331658291	5.90452261306533	48.1595477386935	173.967336683417	65.0967336683417	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2002	Coastal	0.806	56535	70142	45644.56	3.9	9.2	2.8	1.2	0.7	3.9	5.1	4.9	19.7	13.48012957	Dem	1249	4257	1208.78	5216.14	78	64	142	86.52	11.17	10.3344	2497.4	2444.79803921569	1949	413.545407901488	186.046846831836	40536	134057	53782	228375	283	4.83870967741935	11.4143920595533	3.47394540942928	0.86848635235732	1.48883374689826	4.83870967741935	6.32754342431762	6.07940446650124	50.2928039702233	166.32382133995	66.727047146402	Rich	Low_hdays	High_cdays	High_P	High_Exp	High_LCV	High_Density
DE	Delaware	2003	Coastal	0.818	57300	70048	46520.34	4.5	9.6	2.5	1.3	0.8	3.7	5.9	4.9	20.3	13.48012957	Dem	999	4950	1110	5364.18	92	70	162	83.46	12.31	11.523	2689.7	2731.26078431373	1949	419.702411493073	187.341174859819	46997	136588	47971	231556	283	5.50122249388753	11.7359413202934	3.05623471882641	0.97799511002445	1.58924205378973	4.52322738386308	7.21271393643032	5.99022004889976	57.4535452322738	166.977995110024	58.6442542787286	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2004	Coastal	0.831	60070	72286	47938.68	5.1	8.9	2.6	1.2	0.8	3.6	6	4.9	20	13.48012957	Dem	1085	4599	1040.6	5199.5	83	73	156	89.66	14.01	13.0056	2936.7	3150.56470588235	1949	426.372498717291	188.603482018774	53599	127465	49722	230786	277	6.13718411552347	10.7099879663057	3.12876052948255	0.962695547533093	1.44404332129964	4.33212996389892	7.2202166064982	5.89651022864019	64.4993983152828	153.387484957882	59.8339350180505	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2005	Coastal	0.845	59335	70218	49166.98	5.4	9.4	2.5	1.2	0.7	3.9	6.4	5.1	20.6	7.66301249	Dem	1273	4754	1209.9	5189.64	85	67	152	88.58	16.48	15.5804	3475.4	3777.48235294118	1949	433.555669574141	189.600863237592	56716	135389	48639	240744	284	6.3905325443787	11.1242603550296	2.9585798816568	0.828402366863905	1.42011834319527	4.61538461538462	7.57396449704142	6.03550295857988	67.1195266272189	160.223668639053	57.5609467455621	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2006	Coastal	0.859	60624	70575	50147.58	5.4	8.5	2.3	1	0.7	3.6	5.8	5.2	18.9	7.66301249	Dem	1126	4011	1169.02	4884.82	86	83	169	91.3	19.76	17.5066	3981.8	4183.70392156863	1949	440.73884043099	190.617610992085	56625	122657	44787	224069	260	6.28637951105937	9.89522700814901	2.67753201396973	0.814901047729918	1.16414435389988	4.19091967403958	6.75203725261933	6.0535506402794	65.9196740395809	142.790454016298	52.1385331781141	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2007	Coastal	0.872	60478	69355	50533.24	6.1	8.4	2.6	1	0.7	3.5	6.7	5.2	19.6	7.66301249	Dem	1220	4486	1228.26	5164.58	80	95	175	105.14	21.06	18.4852	4182.8	4448.66274509804	1949	447.408927655208	191.656045482065	63839	119810	49932	233581	267	6.9954128440367	9.63302752293578	2.98165137614679	0.802752293577982	1.14678899082569	4.01376146788991	7.68348623853211	5.96330275229358	73.2098623853211	137.396788990826	57.2614678899083	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2008	Coastal	0.884	58656	66352	50263.36	5.8	7.8	2.6	1	0.6	3.4	6.3	4.9	18.3	7.66301249	Dem	1121	4415	1077.4	5484.22	82	69	151	113	24.35	21.6806	4672.1	5054.39411764706	1949	453.565931246793	192.886972390763	60891	112725	49749	223365	252	6.56108597285068	8.8235294117647	2.94117647058824	0.678733031674208	1.13122171945701	3.84615384615385	7.12669683257919	5.54298642533937	68.881221719457	127.516968325792	56.277149321267	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2009	Coastal	0.892	61518	68966	48722.68	3.2	6	2.7	1	0.84	1.4	3.9	4.7	13.4	25.2762773	Dem	978	4616	1018.6	5450.84	100	57	157	121.62	21.23	17.508	3996.4	3821.13725490196	1949	457.67060030785	194.082993440119	33938	85876	51651	171465	192	3.58744394618834	6.72645739910314	3.02690582959641	0.941704035874439	1.12107623318386	1.5695067264574	4.37219730941704	5.26905829596413	38.0470852017937	96.2735426008969	57.9047085201794	Rich	Low_hdays	Low_cdays	High_P	High_Exp	High_LCV	High_Density
DE	Delaware	2010	Coastal	0.9	60577	67307	49301.36	2.9	7.2	3	1.1	0.8	1.5	4.3	5.5	14.5	25.2762773	Dem	1490	4588	1275.38	5315.52	100	70	170	104.08	22.8	19.236	4270.1	4309.70588235294	1949	461.775269368907	195.294706859939	30253	100897	56086	187236	208	3.22222222222222	8	3.33333333333333	0.888888888888889	1.22222222222222	1.66666666666667	4.77777777777778	6.11111111111111	33.6144444444444	112.107777777778	62.3177777777778	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2011	Coastal	0.908	62919	69294	49775.06	1.7	7.9	4.3	1	0.7	3.3	3.8	5	15.3	25.2762773	Dem	1350	4261	1249.74	5250.4	100	94	194	97.44	25.1	22.3382	4714.6	4975.67843137255	1949	465.879938429964	196.342957486881	17881	114686	81710	214277	235	1.87224669603524	8.70044052863436	4.73568281938326	0.770925110132158	1.10132158590308	3.63436123348018	4.18502202643172	5.50660792951542	19.692731277533	126.306167400881	89.988986784141	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2012	Coastal	0.916	62355	68073	50379.26	1.7	7.5	5.5	0.8	0.7	3.6	4.6	4.9	15.9	25.2762773	Dem	1332	3860	1287.84	4644.16	93	94	187	95.16	24.63	22.6204	4640.7	4850.32941176471	1949	469.984607491021	197.361199995736	17384	108981	104421	230786	251	1.85589519650655	8.18777292576419	6.00436681222707	0.764192139737991	0.873362445414847	3.93013100436681	5.02183406113537	5.34934497816594	18.9781659388646	118.974890829694	113.99672489083	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2013	Coastal	0.924	60236	65190	50390.74	1.7	7	5.3	0.9	0.8	3.7	4.1	4.6	15.2	18.89390984	Dem	1090	4588	1101.04	5465.1	92	93	185	97.32	24.05	22.1752	4301.7	4867.92941176471	1949	474.089276552078	198.298906636473	18254	101393	100682	220329	238	1.83982683982684	7.57575757575758	5.73593073593074	0.865800865800866	0.974025974025974	4.004329004329	4.43722943722944	4.97835497835498	19.7554112554113	109.732683982684	108.963203463203	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2014	Coastal	0.933	64940	69603	51197.88	1	7.2	5.6	1	0.8	3.6	3.6	4.6	14.8	18.89390984	Dem	1016	4919	1065.9	5530.84	80	77	157	83.44	23.68	22.1126	4280.3	4916.12352941177	1949	478.707029245767	199.228308844972	10238	103067	107051	220356	236	1.07181136120043	7.71704180064309	6.0021436227224	0.857449088960343	1.07181136120043	3.85852090032154	3.85852090032154	4.93033226152197	10.97320471597	110.468381564845	114.738478027867	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2015	Coastal	0.942	66794	70906	51973.52	0.7	7.6	5.6	1	0.9	3.8	3.3	4.9	14.8	18.89390984	Dem	1292	4489	1230.52	4984.78	88	94	182	80.78	19.74	17.9764	3700.3	3909.30784313726	1949	483.324781939456	200.03863987351	7149	109009	107819	223977	237	0.743099787685775	8.06794055201699	5.9447983014862	0.955414012738854	1.06157112526539	4.03397027600849	3.5031847133758	5.20169851380043	7.58917197452229	115.720806794055	114.457537154989	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2016	Coastal	0.95	63001	66316	52066.38	0.8	7.7	5.9	0.8	0.9	4	3.6	5.1	15.2	18.89390984	Dem	1356	4244	1306.5	4767.44	94	92	186	88.86	18.16	16.5642	3354.9	3538.97647058824	1949	487.429451000513	200.850580112926	8199	110248	113552	231999	244	0.842105263157895	8.10526315789474	6.21052631578947	0.947368421052632	0.842105263157895	4.21052631578947	3.78947368421053	5.36842105263158	8.63052631578947	116.050526315789	119.528421052632	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2017	Coastal	0.958	60801	63466	52622.04	0.5	7.9	5.4	0.8	0.9	3.7	2.9	5.4	14.4	11.99724289	Dem	1163	4045	1163.24	4809.84	92	97	189	85.98	19.75	17.916	3603	3850.19411764706	1949	491.53412006157	201.603926895139	4804	112654	103121	220579	230	0.521920668058455	8.24634655532359	5.63674321503132	0.939457202505219	0.835073068893528	3.86221294363257	3.02713987473904	5.63674321503132	5.01461377870564	117.592901878914	107.641962421712	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2018	Coastal	0.967	61735	63841	53597.7	0.4	8.4	5.2	1	1.1	3.7	2.6	5.6	14.5	11.99724289	Dem	1389	4486	1338.6	5272.34	100	94	194	89.9	20.74	19.3318	4029.8	4291.2137254902	1949	496.151872755259	202.279628777154	4296	119451	99416	223163	230	0.413650465356774	8.68665977249224	5.37745604963806	1.13753877973113	1.03412616339193	3.82626680455016	2.68872802481903	5.79110651499483	4.44260599793175	123.52740434333	102.808686659772	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2019	Coastal	0.977	64262	65774	54325.96	0.2	8.5	4.9	1	1.1	3.9	1.8	5.8	13.9	11.99724289	Dem	1373	4360	1250.52	5348.12	100	97	197	103.16	19.87	18.6638	3879.9	4110.93529411765	1949	501.28270908158	202.756197312216	2179	120332	93442	215953	221	0.204708290685773	8.70010235414534	5.01535312180143	1.12589559877175	1.02354145342886	3.99181166837257	1.84237461617195	5.93654042988741	2.23029682702149	123.164790174002	95.6417604912999	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2020	Coastal	0.992	62056	62556	51890.3	0.2	7.4	4.9	0.9	1	3.9	1.8	4.9	12.6	11.99724289	Dem	1254	4010	1248.86	4890.32	92	95	187	98.78	18.42	17.0628	3178.7	3386.77647058824	1949	508.978963571062	206.454118937395	1956	104587	94009	200552	202	0.201612903225806	7.45967741935484	4.93951612903226	1.00806451612903	0.907258064516129	3.93145161290323	1.81451612903226	4.93951612903226	1.97177419354839	105.430443548387	94.7671370967742	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
DE	Delaware	2021	Coastal	1.005	64405	64084	54651.36	0.4	8	4.6	1	1.1	3.8	1.8	5.4	12.9	18.9	Dem	1253	4174	1255.84	4869.6	100	100	200	112.52	21.48	20.574	3869.4	4351.23529411765	1949	515.64905079528	206.761006367797	4542	113210	87778	205530	204	0.398009950248756	7.96019900497513	4.5771144278607	1.09452736318408	0.995024875621891	3.78109452736318	1.7910447761194	5.37313432835821	4.51940298507463	112.646766169154	87.3412935323383	Rich	Low_hdays	Low_cdays	High_P	Low_ExP	High_LCV	High_Density
FL	Florida	1997	Coastal	15.186	559805	36863	41476.18	71.4	117.8	28.7	1.4	3.6	14.9	107.4	90.4	14.3	6.30992239	Dem	3467	578	990.12	5472.02	43	43	86	88.7	10.84	9.0624	1642.8	2183.80196078431	53625	283.188811188811	178.166945607596	751335	1654266	547201	2952802	194	4.70169893322797	7.757144738575	1.88989859080732	0.237060450414856	0.0921901751613328	0.981166864217042	7.07230343737653	5.95285131041749	49.4755037534571	108.933623073884	36.0332543131832	Poor	Low_hdays	High_cdays	High_P	Low_ExP	Low_LCV	High_Density
FL	Florida	1998	Coastal	15.487	587971	37965	42624.14	71.2	131.3	27.8	1.5	3.6	15.2	118.3	91.9	14.9	6.30992239	Dem	3826	558	1221.34	4833.28	47	42	89	87.46	10.17	8.459	1545.9	2011.34705882353	53625	288.801864801865	179.746327352354	749474	1837091	529565	3116130	201	4.59740427455285	8.47807838832569	1.79505391618777	0.232453025117841	0.0968554271324337	0.981468328275328	7.63866468651127	5.93400916898044	48.3937495964357	118.621488990766	34.1941628462582	Poor	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
FL	Florida	1999	Coastal	15.759	615238	39040	43908.46	68.2	131	30.6	1.4	3.6	15.3	114.9	94.6	14.58	6.30992239	Dem	3438	629	1121.18	5000.2	39	38	77	84.12	10.44	8.7824	1587.4	2123.92941176471	53625	293.874125874126	181.395990598757	716280	1837301	583448	3137029	199	4.32768576686338	8.31271019734755	1.94174757281553	0.228440890919475	0.0888381242464623	0.970873786407767	7.29107176851323	6.00291896693953	45.4521225966115	116.587410368678	37.0231613681071	Poor	Low_hdays	High_cdays	High_P	Low_ExP	Low_LCV	High_Density
FL	Florida	2000	Coastal	16.048	642708	40049	45035.54	72.4	136.5	30.2	1.5	4.8	14.4	117.4	100.9	14.9	6.30992239	Dem	3350	719	1096.48	5322.76	41	38	79	86.06	12.07	10.5014	1882.9	2574.42156862745	53625	299.263403263403	183.093000477138	760439	1907826	574460	3242725	202	4.51146560319043	8.50573280159522	1.88185443668993	0.299102691924227	0.093469591226321	0.897308075772682	7.31555333998006	6.28738783649053	47.3852816550349	118.882477567298	35.7963609172483	Poor	Low_hdays	High_cdays	High_P	Low_ExP	Low_LCV	High_Density
FL	Florida	2001	Coastal	16.357	660660	40390	45094.12	69.1	138.3	29.9	1.4	4.9	13.8	118.2	99	14.51	-0.009218816	Rep	3375	635	1116.62	5075.8	81	40	121	90.08	12.62	10.9236	1924.9	2580.99607843137	53625	305.025641025641	184.57483362918	725890	1941855	569757	3237502	197	4.2244910435899	8.45509567769151	1.82796356300055	0.299565935073669	0.0855902671639054	0.843675490615639	7.2262639848383	6.05245460659045	44.3779421654338	118.717063031118	34.8326098917894	Poor	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
FL	Florida	2002	Coastal	16.689	689974	41343	45644.56	68.7	135.1	37.4	1.4	5	12.5	121	101.3	14.5	-0.009218816	Rep	3605	685	1208.78	5216.14	66	40	106	86.52	12.16	10.3344	1854.2	2444.79803921569	53625	311.216783216783	186.046846831836	719670	1892395	708638	3320703	198	4.11648391155851	8.09515249565582	2.24099706393433	0.299598537959135	0.0838875906285577	0.748996344897837	7.25028461861106	6.06986637905207	43.1224159626101	113.391755048235	42.4613817484571	Poor	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
FL	Florida	2003	Coastal	17.004	722375	42482	46520.34	69.2	139.7	37.7	1.4	5	13.5	125.8	100.9	14.5	-0.009218816	Rep	3562	772	1110	5364.18	74	33	107	83.46	13.59	11.523	2050.2	2731.26078431373	53625	317.090909090909	187.341174859819	723832	1931768	714826	3370426	198	4.06963067513526	8.2157139496589	2.217125382263	0.294048459186074	0.0823335685721007	0.793930839802399	7.39825923312162	5.93389790637497	42.5683368619148	113.606680780993	42.0386967772289	Poor	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	High_Density
